Workflow_ID,Process_Name,Process_Step,Task_ID,Task_Type,Priority_Level,Department,Assigned_Employee_ID,Task_Start_Time,Task_End_Time,Estimated_Time_Minutes,Actual_Time_Minutes,Delay_Flag,Delay_Minutes,Approval_Level,Employee_Workload,Cost_Per_Task
WF_528,Purchase Order,5,TASK_528,Escalation,Medium,Operations,EMP_15,8/12/2024 19:13,8/12/2024 20:40,53,87,1,34,Level 2,8,$289.11
WF_529,IT Support Ticket,2,TASK_529,Validation,Critical,HR,EMP_134,3/5/2024 13:00,3/5/2024 14:22,35,82,1,47,Level 3,6,$264.89
WF_530,Invoice Approval,3,TASK_530,Review,High,Operations,EMP_95,8/6/2024 10:54,8/6/2024 15:39,200,285,1,85,Level 1,2,$491.36
WF_531,Purchase Order,1,TASK_531,Data Entry,Medium,Customer Service,EMP_49,5/19/2024 10:49,5/19/2024 15:35,239,286,1,47,Level 3,2,$124.33
WF_532,Invoice Approval,2,TASK_532,Validation,Medium,Finance,EMP_95,11/20/2024 1:39,11/20/2024 3:34,116,115,0,0,Level 2,6,$125.52
WF_533,HR Onboarding,4,TASK_533,Approval,Medium,Customer Service,EMP_34,8/9/2024 10:06,8/9/2024 13:23,145,197,1,52,Level 1,10,$455.07
WF_534,Customer Complaint,2,TASK_534,Validation,Medium,IT,EMP_92,10/16/2024 0:09,10/16/2024 2:54,164,165,1,1,Level 1,5,$385.91
WF_535,Invoice Approval,3,TASK_535,Review,Low,Finance,EMP_30,10/14/2024 23:20,10/15/2024 3:39,157,259,1,102,Level 2,1,$82.44
WF_536,HR Onboarding,1,TASK_536,Data Entry,Low,Customer Service,EMP_95,4/20/2024 20:40,4/21/2024 1:39,226,299,1,73,Level 2,4,$161.32
WF_537,Purchase Order,1,TASK_537,Data Entry,Low,Operations,EMP_103,3/17/2024 5:04,3/17/2024 8:10,189,186,0,0,Level 1,8,$437.47
WF_538,Invoice Approval,2,TASK_538,Validation,High,Customer Service,EMP_150,6/8/2024 18:17,6/8/2024 19:56,14,99,1,85,Level 1,9,$340.33
WF_539,Purchase Order,4,TASK_539,Approval,Low,Finance,EMP_87,1/24/2024 9:45,1/24/2024 12:56,169,191,1,22,Level 2,9,$319.04
WF_540,IT Support Ticket,4,TASK_540,Approval,Low,HR,EMP_2,11/9/2024 2:31,11/9/2024 3:04,25,33,1,8,Level 2,9,$136.33
WF_541,HR Onboarding,4,TASK_541,Approval,Critical,Operations,EMP_112,12/16/2024 10:47,12/16/2024 13:48,131,181,1,50,Level 1,1,$348.38
WF_542,Invoice Approval,3,TASK_542,Review,Low,Finance,EMP_6,12/11/2024 16:21,12/11/2024 21:04,214,283,1,69,Level 1,6,$493.36
WF_543,Invoice Approval,1,TASK_543,Data Entry,Critical,Finance,EMP_81,10/13/2024 2:28,10/13/2024 4:00,62,92,1,30,Level 2,8,$209.19
WF_544,IT Support Ticket,3,TASK_544,Review,High,Operations,EMP_20,1/13/2024 7:12,1/13/2024 11:01,167,229,1,62,Level 2,10,$254.16
WF_545,Invoice Approval,4,TASK_545,Approval,Low,Customer Service,EMP_26,7/8/2024 13:31,7/8/2024 18:45,200,314,1,114,Level 2,9,$221.68
WF_546,IT Support Ticket,4,TASK_546,Approval,High,HR,EMP_41,11/20/2024 21:30,11/21/2024 0:53,84,203,1,119,Level 2,3,$315.68
WF_547,Purchase Order,3,TASK_547,Review,Critical,Finance,EMP_6,6/30/2024 1:09,6/30/2024 4:25,130,196,1,66,Level 3,10,$151.75
WF_548,Purchase Order,1,TASK_548,Data Entry,High,Operations,EMP_123,11/27/2024 5:31,11/27/2024 7:09,29,98,1,69,Level 1,9,$141.12
WF_549,IT Support Ticket,5,TASK_549,Escalation,Medium,HR,EMP_65,4/14/2024 11:57,4/14/2024 17:01,186,304,1,118,Level 2,8,$380.25
WF_550,HR Onboarding,5,TASK_550,Escalation,High,Customer Service,EMP_130,7/16/2024 4:14,7/16/2024 5:14,46,60,1,14,Level 1,1,$233.59
WF_551,Purchase Order,1,TASK_551,Data Entry,High,HR,EMP_30,8/4/2024 17:22,8/4/2024 18:16,39,54,1,15,Level 1,8,$406.78
WF_552,Purchase Order,1,TASK_552,Data Entry,Medium,Customer Service,EMP_131,7/23/2024 23:11,7/24/2024 2:55,142,224,1,82,Level 1,4,$158.01
WF_553,HR Onboarding,3,TASK_553,Review,Medium,IT,EMP_42,9/26/2024 23:17,9/26/2024 23:57,32,40,1,8,Level 2,4,$497.08
WF_554,HR Onboarding,4,TASK_554,Approval,Critical,Operations,EMP_25,8/15/2024 5:16,8/15/2024 6:55,37,99,1,62,Level 2,8,$469.32
WF_555,Purchase Order,4,TASK_555,Approval,High,Finance,EMP_86,2/6/2024 8:58,2/6/2024 10:28,46,90,1,44,Level 3,2,$224.29
WF_556,Customer Complaint,2,TASK_556,Validation,High,Customer Service,EMP_87,8/30/2024 5:58,8/30/2024 10:05,184,247,1,63,Level 1,8,$163.64
WF_557,Customer Complaint,1,TASK_557,Data Entry,Low,Finance,EMP_97,2/21/2024 18:01,2/21/2024 23:43,232,342,1,110,Level 1,5,$95.83
WF_558,HR Onboarding,2,TASK_558,Validation,Medium,IT,EMP_118,4/24/2024 18:36,4/24/2024 23:11,225,275,1,50,Level 2,4,$474.91
WF_559,Invoice Approval,2,TASK_559,Validation,Critical,Finance,EMP_119,8/21/2024 23:32,8/22/2024 3:02,90,210,1,120,Level 3,6,$487.57
WF_560,IT Support Ticket,5,TASK_560,Escalation,Low,HR,EMP_117,5/30/2024 9:22,5/30/2024 13:09,210,227,1,17,Level 1,5,$386.32
WF_561,Customer Complaint,5,TASK_561,Escalation,Medium,Finance,EMP_23,3/8/2024 5:17,3/8/2024 9:54,219,277,1,58,Level 2,1,$289.35
WF_562,Purchase Order,4,TASK_562,Approval,Medium,HR,EMP_71,10/24/2024 15:42,10/24/2024 18:33,163,171,1,8,Level 3,2,$84.55
WF_563,HR Onboarding,2,TASK_563,Validation,Critical,Operations,EMP_14,9/15/2024 15:44,9/15/2024 16:10,25,26,1,1,Level 3,4,$201.43
WF_564,IT Support Ticket,3,TASK_564,Review,High,HR,EMP_67,9/23/2024 8:00,9/23/2024 9:52,85,112,1,27,Level 1,4,$417.24
WF_565,Invoice Approval,2,TASK_565,Validation,Critical,HR,EMP_13,1/20/2024 3:18,1/20/2024 7:44,196,266,1,70,Level 2,2,$250.89
WF_566,Invoice Approval,1,TASK_566,Data Entry,Critical,HR,EMP_106,11/19/2024 23:45,11/20/2024 2:24,138,159,1,21,Level 1,7,$312.23
WF_567,Purchase Order,5,TASK_567,Escalation,Low,Operations,EMP_135,3/5/2024 9:31,3/5/2024 10:21,52,50,0,0,Level 2,7,$142.15
WF_568,Customer Complaint,5,TASK_568,Escalation,Critical,Operations,EMP_5,12/8/2024 2:06,12/8/2024 5:30,115,204,1,89,Level 3,2,$374.80
WF_569,Customer Complaint,2,TASK_569,Validation,Critical,Finance,EMP_95,6/13/2024 3:17,6/13/2024 7:25,137,248,1,111,Level 2,7,$443.20
WF_570,Invoice Approval,4,TASK_570,Approval,Medium,Operations,EMP_32,3/16/2024 15:02,3/16/2024 18:58,236,236,0,0,Level 2,2,$275.24
WF_571,Purchase Order,4,TASK_571,Approval,High,Customer Service,EMP_103,5/29/2024 13:06,5/29/2024 18:17,207,311,1,104,Level 2,1,$406.84
WF_572,HR Onboarding,5,TASK_572,Escalation,Low,IT,EMP_117,3/4/2024 1:42,3/4/2024 3:12,61,90,1,29,Level 3,8,$306.74
WF_573,Invoice Approval,1,TASK_573,Data Entry,Critical,Finance,EMP_93,12/21/2024 20:57,12/22/2024 1:08,218,251,1,33,Level 1,2,$89.47
WF_574,Invoice Approval,3,TASK_574,Review,High,HR,EMP_137,7/6/2024 17:22,7/6/2024 20:35,117,193,1,76,Level 1,8,$200.29
WF_575,HR Onboarding,2,TASK_575,Validation,High,Customer Service,EMP_36,4/6/2024 21:53,4/7/2024 0:44,53,171,1,118,Level 2,9,$423.19
WF_576,IT Support Ticket,1,TASK_576,Data Entry,High,Customer Service,EMP_73,6/6/2024 4:04,6/6/2024 8:19,162,255,1,93,Level 3,4,$428.62
WF_577,IT Support Ticket,2,TASK_577,Validation,Low,Operations,EMP_42,12/24/2024 7:49,12/24/2024 13:07,199,318,1,119,Level 2,8,$392.57
WF_578,Customer Complaint,2,TASK_578,Validation,Critical,Customer Service,EMP_113,10/15/2024 8:40,10/15/2024 10:39,112,119,1,7,Level 1,5,$381.42
WF_579,Invoice Approval,3,TASK_579,Review,Critical,IT,EMP_17,11/21/2024 17:11,11/21/2024 18:51,14,100,1,86,Level 1,10,$262.90
WF_580,IT Support Ticket,2,TASK_580,Validation,Medium,HR,EMP_20,9/30/2024 8:57,9/30/2024 10:33,15,96,1,81,Level 3,7,$222.89
WF_581,Purchase Order,5,TASK_581,Escalation,Medium,Finance,EMP_67,10/18/2024 11:02,10/18/2024 13:06,40,124,1,84,Level 2,10,$477.26
WF_582,Customer Complaint,2,TASK_582,Validation,High,HR,EMP_60,7/12/2024 20:37,7/12/2024 21:04,20,27,1,7,Level 2,8,$81.68
WF_583,Customer Complaint,5,TASK_583,Escalation,Low,Operations,EMP_76,6/4/2024 1:02,6/4/2024 4:03,170,181,1,11,Level 3,8,$330.56
WF_584,Customer Complaint,4,TASK_584,Approval,High,HR,EMP_5,10/2/2024 20:45,10/3/2024 0:22,161,217,1,56,Level 2,5,$171.15
WF_585,IT Support Ticket,2,TASK_585,Validation,High,HR,EMP_111,5/4/2024 15:47,5/4/2024 19:51,220,244,1,24,Level 2,9,$355.13
WF_586,IT Support Ticket,5,TASK_586,Escalation,High,IT,EMP_72,5/16/2024 18:13,5/16/2024 19:33,17,80,1,63,Level 3,7,$362.08
WF_587,Customer Complaint,5,TASK_587,Escalation,Low,Finance,EMP_28,7/15/2024 17:55,7/15/2024 22:23,156,268,1,112,Level 3,9,$82.40
WF_588,Customer Complaint,3,TASK_588,Review,Low,Finance,EMP_47,2/22/2024 19:24,2/22/2024 21:43,34,139,1,105,Level 3,3,$266.87
WF_589,Customer Complaint,2,TASK_589,Validation,High,Customer Service,EMP_33,11/25/2024 15:26,11/25/2024 17:42,135,136,1,1,Level 2,8,$231.55
WF_590,IT Support Ticket,4,TASK_590,Approval,Critical,HR,EMP_25,7/31/2024 5:39,7/31/2024 7:34,70,115,1,45,Level 3,3,$290.88
WF_591,HR Onboarding,4,TASK_591,Approval,Medium,HR,EMP_128,10/28/2024 1:42,10/28/2024 6:55,208,313,1,105,Level 2,2,$497.59
WF_592,HR Onboarding,2,TASK_592,Validation,Low,Finance,EMP_132,9/13/2024 20:32,9/13/2024 23:05,117,153,1,36,Level 2,6,$375.13
WF_593,HR Onboarding,1,TASK_593,Data Entry,Low,IT,EMP_25,2/1/2024 4:03,2/1/2024 7:45,117,222,1,105,Level 2,7,$290.39
WF_594,Customer Complaint,4,TASK_594,Approval,Low,Finance,EMP_8,2/19/2024 21:31,2/20/2024 1:13,212,222,1,10,Level 2,8,$461.85
WF_595,Customer Complaint,3,TASK_595,Review,Low,IT,EMP_66,6/28/2024 11:38,6/28/2024 13:44,59,126,1,67,Level 1,6,$216.76
WF_596,Invoice Approval,1,TASK_596,Data Entry,Low,Customer Service,EMP_8,1/29/2024 13:46,1/29/2024 14:17,21,31,1,10,Level 2,5,$253.72
WF_597,IT Support Ticket,4,TASK_597,Approval,Low,Operations,EMP_33,3/17/2024 16:21,3/17/2024 19:34,132,193,1,61,Level 1,5,$301.41
WF_598,HR Onboarding,3,TASK_598,Review,High,Customer Service,EMP_18,11/21/2024 2:13,11/21/2024 7:19,239,306,1,67,Level 1,4,$54.07
WF_599,HR Onboarding,1,TASK_599,Data Entry,Medium,Finance,EMP_115,6/28/2024 0:29,6/28/2024 1:02,13,33,1,20,Level 3,10,$499.71
WF_600,IT Support Ticket,2,TASK_600,Validation,Medium,Finance,EMP_116,11/13/2024 4:35,11/13/2024 8:52,229,257,1,28,Level 1,8,$405.75
WF_601,HR Onboarding,4,TASK_601,Approval,Low,Customer Service,EMP_36,7/15/2024 14:34,7/15/2024 18:35,136,241,1,105,Level 3,1,$296.29
WF_602,Invoice Approval,4,TASK_602,Approval,Medium,IT,EMP_56,6/25/2024 21:03,6/25/2024 21:35,29,32,1,3,Level 2,1,$75.24
WF_603,IT Support Ticket,1,TASK_603,Data Entry,Critical,Finance,EMP_83,8/3/2024 23:03,8/4/2024 1:16,100,133,1,33,Level 2,2,$257.22
WF_604,IT Support Ticket,1,TASK_604,Data Entry,High,Customer Service,EMP_28,6/24/2024 17:19,6/24/2024 20:33,89,194,1,105,Level 1,8,$224.65
WF_605,Customer Complaint,5,TASK_605,Escalation,Medium,IT,EMP_68,5/15/2024 10:42,5/15/2024 15:05,180,263,1,83,Level 1,10,$373.11
WF_606,HR Onboarding,3,TASK_606,Review,High,HR,EMP_90,10/1/2024 14:53,10/1/2024 17:11,59,138,1,79,Level 2,4,$285.63
WF_607,HR Onboarding,2,TASK_607,Validation,Critical,Finance,EMP_114,11/3/2024 23:17,11/4/2024 1:26,34,129,1,95,Level 2,6,$481.70
WF_608,Invoice Approval,1,TASK_608,Data Entry,Low,Finance,EMP_122,3/22/2024 11:27,3/22/2024 13:56,74,149,1,75,Level 1,10,$345.59
WF_609,Purchase Order,2,TASK_609,Validation,Critical,IT,EMP_29,10/26/2024 15:51,10/26/2024 18:21,34,150,1,116,Level 2,3,$149.74
WF_610,Customer Complaint,5,TASK_610,Escalation,Critical,HR,EMP_29,12/23/2024 18:46,12/23/2024 21:48,130,182,1,52,Level 1,5,$234.96
WF_611,Purchase Order,1,TASK_611,Data Entry,Low,HR,EMP_94,10/7/2024 6:34,10/7/2024 7:55,54,81,1,27,Level 1,3,$256.47
WF_612,Invoice Approval,4,TASK_612,Approval,Medium,Operations,EMP_87,8/22/2024 19:38,8/22/2024 21:15,12,97,1,85,Level 3,7,$301.06
WF_613,IT Support Ticket,4,TASK_613,Approval,Medium,IT,EMP_13,3/8/2024 22:48,3/9/2024 3:18,181,270,1,89,Level 3,2,$107.09
WF_614,HR Onboarding,3,TASK_614,Review,Medium,Customer Service,EMP_74,9/25/2024 17:51,9/25/2024 22:10,187,259,1,72,Level 3,1,$268.55
WF_615,Customer Complaint,1,TASK_615,Data Entry,High,HR,EMP_79,7/3/2024 16:50,7/3/2024 19:19,83,149,1,66,Level 3,10,$332.56
WF_616,Customer Complaint,4,TASK_616,Approval,Medium,HR,EMP_12,3/20/2024 6:27,3/20/2024 11:21,175,294,1,119,Level 2,1,$336.00
WF_617,HR Onboarding,4,TASK_617,Approval,Low,Customer Service,EMP_118,9/12/2024 0:24,9/12/2024 1:15,20,51,1,31,Level 1,3,$436.97
WF_618,IT Support Ticket,5,TASK_618,Escalation,Low,Finance,EMP_117,8/26/2024 22:31,8/27/2024 1:32,179,181,1,2,Level 3,10,$361.75
WF_619,HR Onboarding,4,TASK_619,Approval,Low,Customer Service,EMP_44,1/12/2024 12:57,1/12/2024 17:16,193,259,1,66,Level 3,4,$314.60
WF_620,Invoice Approval,1,TASK_620,Data Entry,Critical,IT,EMP_118,12/30/2024 23:07,12/31/2024 2:04,169,177,1,8,Level 1,7,$370.21
WF_621,IT Support Ticket,4,TASK_621,Approval,Medium,Finance,EMP_48,12/6/2024 14:52,12/6/2024 17:08,54,136,1,82,Level 3,5,$404.90
WF_622,Customer Complaint,3,TASK_622,Review,Critical,Finance,EMP_39,4/7/2024 3:34,4/7/2024 7:42,230,248,1,18,Level 2,4,$406.59
WF_623,Invoice Approval,2,TASK_623,Validation,Medium,Finance,EMP_133,1/18/2024 17:36,1/18/2024 19:47,81,131,1,50,Level 1,6,$161.94
WF_624,IT Support Ticket,3,TASK_624,Review,Low,IT,EMP_18,11/15/2024 0:25,11/15/2024 3:21,139,176,1,37,Level 2,5,$498.56
WF_625,Customer Complaint,3,TASK_625,Review,Medium,HR,EMP_118,6/27/2024 5:57,6/27/2024 8:31,132,154,1,22,Level 2,6,$482.59
WF_626,HR Onboarding,4,TASK_626,Approval,Low,Customer Service,EMP_4,5/1/2024 21:15,5/2/2024 1:22,183,247,1,64,Level 2,6,$94.13
WF_627,Customer Complaint,1,TASK_627,Data Entry,Critical,Customer Service,EMP_46,4/29/2024 15:07,4/29/2024 19:43,157,276,1,119,Level 1,7,$73.06
WF_628,Invoice Approval,1,TASK_628,Data Entry,Critical,Finance,EMP_144,10/22/2024 13:41,10/22/2024 16:13,119,152,1,33,Level 2,10,$103.72
WF_629,IT Support Ticket,1,TASK_629,Data Entry,Low,Operations,EMP_64,1/16/2024 14:22,1/16/2024 18:10,114,228,1,114,Level 2,4,$437.11
WF_630,Purchase Order,3,TASK_630,Review,Critical,Finance,EMP_1,1/16/2024 13:31,1/16/2024 17:07,140,216,1,76,Level 2,2,$418.17
WF_631,IT Support Ticket,2,TASK_631,Validation,Medium,HR,EMP_24,7/27/2024 11:35,7/27/2024 13:18,101,103,1,2,Level 2,6,$278.19
WF_632,IT Support Ticket,3,TASK_632,Review,Medium,Finance,EMP_102,3/24/2024 14:47,3/24/2024 15:39,54,52,0,0,Level 3,8,$262.43
WF_633,IT Support Ticket,5,TASK_633,Escalation,Medium,Operations,EMP_144,1/3/2024 4:28,1/3/2024 5:25,31,57,1,26,Level 2,5,$448.71
WF_634,Purchase Order,2,TASK_634,Validation,Low,IT,EMP_38,6/17/2024 18:12,6/17/2024 19:11,24,59,1,35,Level 3,5,$442.20
WF_635,Purchase Order,5,TASK_635,Escalation,High,Operations,EMP_98,1/31/2024 4:49,1/31/2024 6:40,44,111,1,67,Level 2,4,$387.95
WF_636,Customer Complaint,2,TASK_636,Validation,Critical,Customer Service,EMP_96,12/18/2024 3:59,12/18/2024 5:42,41,103,1,62,Level 1,5,$494.65
WF_637,Customer Complaint,2,TASK_637,Validation,Critical,Customer Service,EMP_56,4/9/2024 0:05,4/9/2024 2:16,99,131,1,32,Level 3,2,$336.02
WF_638,HR Onboarding,2,TASK_638,Validation,High,HR,EMP_123,3/25/2024 17:38,3/25/2024 19:45,97,127,1,30,Level 1,5,$423.88
WF_639,Purchase Order,2,TASK_639,Validation,High,Operations,EMP_9,6/9/2024 16:50,6/9/2024 20:34,124,224,1,100,Level 1,2,$187.86
WF_640,Purchase Order,1,TASK_640,Data Entry,Low,Customer Service,EMP_123,3/6/2024 7:29,3/6/2024 11:42,191,253,1,62,Level 1,7,$215.96
WF_641,Invoice Approval,4,TASK_641,Approval,Critical,Finance,EMP_109,1/1/2024 11:59,1/1/2024 15:23,160,204,1,44,Level 1,6,$467.96
WF_642,IT Support Ticket,2,TASK_642,Validation,Low,Operations,EMP_28,4/4/2024 10:34,4/4/2024 15:47,228,313,1,85,Level 3,4,$238.15
WF_643,Invoice Approval,3,TASK_643,Review,Medium,Customer Service,EMP_80,4/9/2024 18:37,4/9/2024 21:24,86,167,1,81,Level 3,3,$413.53
WF_644,Purchase Order,5,TASK_644,Escalation,Medium,Finance,EMP_87,7/12/2024 21:46,7/12/2024 23:41,85,115,1,30,Level 3,8,$121.36
WF_645,HR Onboarding,4,TASK_645,Approval,Critical,Finance,EMP_96,12/29/2024 2:45,12/29/2024 3:54,63,69,1,6,Level 2,6,$79.07
WF_646,Purchase Order,5,TASK_646,Escalation,High,Customer Service,EMP_101,12/27/2024 21:51,12/27/2024 22:55,43,64,1,21,Level 1,9,$407.64
WF_647,IT Support Ticket,1,TASK_647,Data Entry,Low,Finance,EMP_137,3/18/2024 21:20,3/18/2024 23:59,85,159,1,74,Level 1,4,$119.19
WF_648,HR Onboarding,3,TASK_648,Review,Critical,Operations,EMP_28,5/3/2024 8:57,5/3/2024 13:28,226,271,1,45,Level 1,5,$371.95
WF_649,IT Support Ticket,4,TASK_649,Approval,High,Operations,EMP_112,5/6/2024 3:40,5/6/2024 7:11,167,211,1,44,Level 2,7,$188.94
WF_650,HR Onboarding,4,TASK_650,Approval,Low,Operations,EMP_3,3/14/2024 16:53,3/14/2024 20:20,153,207,1,54,Level 2,6,$300.59
WF_651,HR Onboarding,3,TASK_651,Review,High,HR,EMP_149,3/18/2024 6:40,3/18/2024 11:22,225,282,1,57,Level 1,3,$233.45
WF_652,Invoice Approval,4,TASK_652,Approval,Low,HR,EMP_4,5/3/2024 17:38,5/3/2024 19:57,31,139,1,108,Level 1,6,$210.83
WF_653,Purchase Order,3,TASK_653,Review,Low,IT,EMP_41,3/20/2024 12:58,3/20/2024 16:27,100,209,1,109,Level 2,10,$337.12
WF_654,Invoice Approval,4,TASK_654,Approval,Medium,Finance,EMP_16,10/14/2024 16:45,10/14/2024 21:12,222,267,1,45,Level 3,2,$73.53
WF_655,HR Onboarding,5,TASK_655,Escalation,High,Finance,EMP_3,2/23/2024 22:32,2/24/2024 2:05,142,213,1,71,Level 2,7,$397.40
WF_656,HR Onboarding,2,TASK_656,Validation,Medium,Operations,EMP_126,2/12/2024 12:36,2/12/2024 17:58,238,322,1,84,Level 3,3,$286.08
WF_657,IT Support Ticket,3,TASK_657,Review,High,Operations,EMP_80,2/22/2024 9:22,2/22/2024 15:09,238,347,1,109,Level 3,4,$358.24
WF_658,IT Support Ticket,4,TASK_658,Approval,High,HR,EMP_27,9/1/2024 20:46,9/1/2024 23:18,65,152,1,87,Level 3,10,$130.33
WF_659,IT Support Ticket,4,TASK_659,Approval,Low,Finance,EMP_37,9/12/2024 3:39,9/12/2024 6:12,56,153,1,97,Level 2,2,$125.86
WF_660,Invoice Approval,4,TASK_660,Approval,Medium,HR,EMP_134,7/17/2024 23:26,7/18/2024 1:57,111,151,1,40,Level 2,6,$347.12
WF_661,Invoice Approval,2,TASK_661,Validation,Critical,Operations,EMP_9,7/23/2024 14:46,7/23/2024 16:18,40,92,1,52,Level 1,4,$212.27
WF_662,HR Onboarding,2,TASK_662,Validation,Critical,IT,EMP_118,8/6/2024 11:48,8/6/2024 14:59,106,191,1,85,Level 2,10,$319.32
WF_663,Invoice Approval,2,TASK_663,Validation,Low,HR,EMP_99,3/31/2024 14:21,3/31/2024 18:03,114,222,1,108,Level 1,10,$385.16
WF_664,Invoice Approval,3,TASK_664,Review,Critical,Operations,EMP_26,5/19/2024 14:27,5/19/2024 17:39,137,192,1,55,Level 3,1,$288.06
WF_665,HR Onboarding,5,TASK_665,Escalation,Low,HR,EMP_79,3/2/2024 1:46,3/2/2024 3:59,120,133,1,13,Level 3,6,$326.52
WF_666,Purchase Order,1,TASK_666,Data Entry,Medium,HR,EMP_36,6/5/2024 0:28,6/5/2024 1:40,75,72,0,0,Level 1,2,$491.62
WF_667,HR Onboarding,1,TASK_667,Data Entry,Medium,IT,EMP_90,1/14/2024 0:58,1/14/2024 3:17,116,139,1,23,Level 2,9,$280.78
WF_668,Purchase Order,2,TASK_668,Validation,High,Customer Service,EMP_61,12/2/2024 8:28,12/2/2024 10:34,129,126,0,0,Level 2,9,$73.47
WF_669,Customer Complaint,3,TASK_669,Review,Critical,HR,EMP_13,4/2/2024 5:58,4/2/2024 8:01,81,123,1,42,Level 1,6,$399.35
WF_670,Customer Complaint,5,TASK_670,Escalation,Critical,IT,EMP_3,7/28/2024 3:52,7/28/2024 8:25,197,273,1,76,Level 3,4,$310.38
WF_671,HR Onboarding,1,TASK_671,Data Entry,Medium,HR,EMP_2,11/8/2024 14:51,11/8/2024 18:45,167,234,1,67,Level 3,1,$124.89
WF_672,Purchase Order,3,TASK_672,Review,High,Customer Service,EMP_59,12/27/2024 13:00,12/27/2024 15:28,71,148,1,77,Level 2,7,$206.84
WF_673,Invoice Approval,1,TASK_673,Data Entry,Low,Customer Service,EMP_92,10/20/2024 2:00,10/20/2024 4:05,113,125,1,12,Level 2,5,$54.97
WF_674,Customer Complaint,4,TASK_674,Approval,Medium,IT,EMP_80,10/1/2024 23:14,10/2/2024 2:42,88,208,1,120,Level 1,2,$124.16
WF_675,Purchase Order,4,TASK_675,Approval,Low,Customer Service,EMP_11,3/22/2024 22:29,3/23/2024 2:03,170,214,1,44,Level 3,6,$356.49
WF_676,Purchase Order,3,TASK_676,Review,Critical,Operations,EMP_74,12/17/2024 8:31,12/17/2024 13:20,207,289,1,82,Level 3,3,$143.81
WF_677,Invoice Approval,5,TASK_677,Escalation,Medium,Finance,EMP_72,12/22/2024 8:55,12/22/2024 11:22,40,147,1,107,Level 1,7,$211.54
WF_678,HR Onboarding,3,TASK_678,Review,Medium,IT,EMP_135,10/16/2024 5:07,10/16/2024 6:02,17,55,1,38,Level 3,3,$423.82
WF_679,Purchase Order,1,TASK_679,Data Entry,Critical,Finance,EMP_8,3/9/2024 2:11,3/9/2024 3:58,57,107,1,50,Level 2,8,$303.29
WF_680,IT Support Ticket,2,TASK_680,Validation,Critical,Customer Service,EMP_105,9/9/2024 7:27,9/9/2024 9:44,141,137,0,0,Level 1,6,$470.21
WF_681,Customer Complaint,4,TASK_681,Approval,Critical,Finance,EMP_8,6/5/2024 0:16,6/5/2024 3:31,175,195,1,20,Level 2,8,$495.62
WF_682,Customer Complaint,2,TASK_682,Validation,Low,Customer Service,EMP_50,4/9/2024 0:33,4/9/2024 4:42,198,249,1,51,Level 3,1,$395.30
WF_683,Customer Complaint,1,TASK_683,Data Entry,High,IT,EMP_129,6/29/2024 18:39,6/29/2024 20:41,117,122,1,5,Level 2,2,$230.42
WF_684,IT Support Ticket,2,TASK_684,Validation,Low,HR,EMP_62,2/8/2024 3:41,2/8/2024 5:42,46,121,1,75,Level 2,9,$188.33
WF_685,HR Onboarding,4,TASK_685,Approval,High,IT,EMP_11,10/28/2024 9:35,10/28/2024 10:36,46,61,1,15,Level 3,2,$153.17
WF_686,Customer Complaint,1,TASK_686,Data Entry,Critical,IT,EMP_100,6/30/2024 8:21,6/30/2024 12:04,178,223,1,45,Level 1,1,$275.00
WF_687,Purchase Order,5,TASK_687,Escalation,Critical,Finance,EMP_115,9/7/2024 10:35,9/7/2024 14:50,196,255,1,59,Level 3,10,$148.05
WF_688,IT Support Ticket,3,TASK_688,Review,High,HR,EMP_79,10/16/2024 22:07,10/17/2024 1:38,211,211,0,0,Level 1,9,$484.52
WF_689,Customer Complaint,5,TASK_689,Escalation,High,IT,EMP_70,8/9/2024 2:36,8/9/2024 5:13,59,157,1,98,Level 1,6,$87.43
WF_690,Customer Complaint,4,TASK_690,Approval,Critical,Finance,EMP_148,5/21/2024 15:03,5/21/2024 18:32,197,209,1,12,Level 2,6,$56.42
WF_691,Purchase Order,4,TASK_691,Approval,Medium,HR,EMP_125,1/30/2024 1:38,1/30/2024 3:49,135,131,0,0,Level 3,8,$253.36
WF_692,Invoice Approval,2,TASK_692,Validation,Low,IT,EMP_13,6/23/2024 0:19,6/23/2024 5:28,202,309,1,107,Level 3,1,$164.19
WF_693,HR Onboarding,1,TASK_693,Data Entry,Medium,Finance,EMP_8,5/16/2024 23:30,5/17/2024 3:29,202,239,1,37,Level 3,4,$382.99
WF_694,IT Support Ticket,3,TASK_694,Review,Low,HR,EMP_3,3/18/2024 2:32,3/18/2024 4:08,101,96,0,0,Level 1,1,$478.95
WF_695,Purchase Order,5,TASK_695,Escalation,High,IT,EMP_106,7/1/2024 22:23,7/2/2024 0:38,38,135,1,97,Level 2,10,$490.61
WF_696,IT Support Ticket,1,TASK_696,Data Entry,Critical,Operations,EMP_7,8/5/2024 0:17,8/5/2024 3:34,132,197,1,65,Level 1,7,$64.15
WF_697,HR Onboarding,2,TASK_697,Validation,Critical,Operations,EMP_70,5/16/2024 3:37,5/16/2024 6:24,158,167,1,9,Level 3,6,$410.08
WF_698,Invoice Approval,4,TASK_698,Approval,Critical,Customer Service,EMP_128,7/17/2024 21:34,7/18/2024 2:14,207,280,1,73,Level 1,1,$362.76
